seq_id,output,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee,avg_conf_score_non_ee,num_ee_iter,num_no_ee_iter,tokens_per_iter,avg_normal_iter_time,avg_ee1_iter_time,avg_ee2_iter_time,avg_flush1_iter_time,avg_flush2_iter_time,total_iter_time,avg_normal_iter_num_output_tokens,avg_ee1_iter_num_output_tokens,avg_ee2_iter_num_output_tokens,avg_flush1_iter_num_output_tokens,avg_flush2_iter_num_output_tokens,ee_penalty_by_tokens,ee_penalty_by_iter,ee_bert_penalty_by_tokens,ee_bert_penalty_by_iter,tbt_avg,tbt_p95,tbt_p99,request_duration,request_duration_avg,request_duration_p95,request_duration_p99
16, Twenty-one people are dead and 21 more are missing after a ferry capsized in Myanmar due to bad weather conditions while sailing near the city of Sittwe.At least 167 people have been res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res res,495.9747784361243,116.90917062926347,0.10294117647058824,0.8039573431015015,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,8.090291461907327,7.7512135470192876,8.781081658112816,8.894078330555931
17," Myanmar warplanes fighting rebels accidentally dropped bombs in Chinese territory killing civilians upon impact. As a result, China has increased fighter jet presence in the area to prevent future incidents and has summoned Myanmar ambassadors to discuss the investigation and prosecution of those responsible. Both countries have experienced border conflicts in recent times, but China has expressed concern over Myanmar's neighbors safety. 2. Write a scene that displays the importance of the event in the article. Sc scene: A family, including a young girl and boy, are harvesting their sugarc",495.9747784361243,116.90917062926347,0.15789473684210525,0.8498254418373108,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,8.397456421051174,7.7512135470192876,8.781081658112816,8.894078330555931
18," A 19-year old man Erich Nowsch Jr. shot Tammy Meyers in front of her home after his car followed her home, Tammy Meyers drove home and sent her inside to get her brother Brandon Meyers, Tammy Meyers and her son then went back out, police said. Tammy Meyers was hit head and died two days later. 2/27/2 Tammy Meyers Tammy Mey Tam Tammy Mey Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam Tam",495.9747784361243,116.90917062926347,0.03448275862068966,0.7795045971870422,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,8.521724056918174,7.7512135470192876,8.781081658112816,8.894078330555931
19," A medical helicopter crashed on Thursday in Oklahoma with three people on board, and investigators from the FAA are on their way to the crash site. This incident comes shortly after a military helicopter crash in Florida, in which all 11 service members on board are believed to have died. The helicopter crashed in the Santa Rosa Sound near Eglin Air Force Base, and recovery efforts are currently underway.  ( adjacent sentence)  Three employees from medical air transport company EagleMed LLC were on board, Lynn Lunsford, a spokesman for the FAA said",495.9747784361243,116.90917062926347,0.0967741935483871,0.806662380695343,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,8.581450490746647,7.7512135470192876,8.781081658112816,8.894078330555931
20," The character Moff Mors will be introduced in the novel Lord of the Sith as the first official gay character in Star Wars universe. Moff Mors is an Imperial official who ,like many characters in Star Wars universe, is flawed but capable. Shelly Shapiro, editor of Star Wars books at Del Rey Books, confirmed that Moff Mors is the first gay character in the official Star Wars universe. 1.The novel Lord of the Sith will introduce Moff Mors, the first gay character in the official Star Wars universe. 2. Moff Mors, an Imperial official, is a",495.9747784361243,116.90917062926347,0.08571428571428572,0.7983516454696655,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,8.28138382686302,7.7512135470192876,8.781081658112816,8.894078330555931
21," Pope Francis said he does not mind being Pope and that he will only be Pope for four to five years. He praises Pope Benedict for opening the door to popes emeritus. Francis misses being able to go public without a crowd and wants to go to a pizzeria one day. 2/27/2015 1:35:49 PM CNN, Pope Francis: My papacy won't last long CNN Pope Francis: My papacy won't last long 2/27/2015 CNN Pope Francis: My papacy won't last",495.9747784361243,116.90917062926347,0.09374999999999999,0.8029266595840454,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,8.28344737784937,7.7512135470192876,8.781081658112816,8.894078330555931
22, actor Ashton Kutcher recently posted on social media about the lack of dia changing tables in mens public restrooms. This post received an enormous amount of feedback and support from parents and caregivers who share the struggle. This issue has brought to light the inequality of gender in public restrooms and the need for change. ,495.9747784361243,116.90917062926347,0.11627906976744187,0.8121672868728638,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,4.322612517978996,7.7512135470192876,8.781081658112816,8.894078330555931
23," The Caminito del Rey trail in Spain, closed for over a decade due to safety concerns, will reopen March 26 after reconstruction efforts. The trail features boardwalks hangs 100 meters above the Guadalhorce River and is 7. kilometers long, with this most famous section being the Balconcillo bridge spaning Gaitanes Gorge. Visitors will be able to book a spot on the official website and entry will free for the first six months.. 2. in your own words, describe the location of the trail - where does it start and end? The",495.9747784361243,116.90917062926347,0.21138211382113817,0.8548904657363892,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,8.285592392086983,7.7512135470192876,8.781081658112816,8.894078330555931
24, Turkish officials detained Indonesian citizens who conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf conf,495.9747784361243,116.90917062926347,0.0,0.7124177813529968,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,8.287696006242186,7.7512135470192876,8.781081658112816,8.894078330555931
25,. Potential elder abuse was reported to the Alabama Securities Commission about famous author Harper Lee agreeing to publish another book at age 88. Investigators interviewed Lee and found her to be luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc Luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc luc,495.9747784361243,116.90917062926347,0.09929078014184398,0.782897412776947,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,8.468382572755218,7.7512135470192876,8.781081658112816,8.894078330555931
26," Vanessa Hicks, Navy veteran and photographer, posted a picture on her Facebook page of a sailor cradling a baby in an American flag. Critics claimed this was a desecration of the flag while others defending the photo, stating that it showed Patriotism. Despite criticism, Hicks continued to post the picture and received many requests from military members wanting the same photo taken with their own babies.",495.9747784361243,116.90917062926347,0.2947368421052632,0.8887404203414917,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,6.1740928599610925,7.7512135470192876,8.781081658112816,8.894078330555931
27," former Manchester United star Danny Welbeck scored a goal against his old team, leading Arsenal to victory in the FA Cup quarterfinals Welbeck took advantage of a mistake by Antonio Valencia to score the winning goal just after hour mark, and Arsenal goalkeeper David De Gea made two great saves to deny further goals from Santi Cazorla Alexis Sanchez. Arsenal manager Arsene Wenger pra Welbeck's hard work, saying justice was served with Welbeck scoring the winning goal for Arsenal. 2 people found this helpful LikeTrustArsenal Fan is",495.9747784361243,116.90917062926347,0.09448818897637795,0.8006808757781982,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,8.441378641407937,7.7512135470192876,8.781081658112816,8.894078330555931
28," Maurizio Cattelan has car carved all of England football team's defeats from 1874 to 1998 into a granite stone and it is up for auction at Sotheby's, London for $90 Germans and Scots can enjoy laughing at England's football team's defeats by purchasing Maurizio Cattelan's granite stone at auction atworth $9",495.9747784361243,116.90917062926347,0.020618556701030927,0.7785069942474365,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,6.302248351741582,7.7512135470192876,8.781081658112816,8.894078330555931
29," Beck and John Legend will perform at Cleveland Public Hall on April 18 for the Rock and Roll Hall of Fame Induction Ceremony. The ceremony will host presenters such as Paul McCartney inducting Ringo Starr and Stevie Wonder inducting Bill Withers. This year's class inductees include Green Day, Lou Reed, and Joan Jett & the Blackhearts, which will be broadcasted on HBO on May 30.",495.9747784361243,116.90917062926347,0.4716981132075472,0.896401584148407,54.05068825185299,435.3502517212182,0.007508110025545293,68864,47105,0.8022508746302143,0.987255859375,0.8017417099549844,20,7267,7.957184026348291,0.06062597490841216,0.0,0.04924053803551942,0.0,0.0,441.5537704201415,7.958579881656805,0.0,7.45,0.0,0.0,8.55311451342279e-05,0.012744140624999956,0.00019414936696122978,0.0014464127838611617,0.04601650527368032,0.061429111659526824,0.06260949744842946,6.357611728832126,7.7512135470192876,8.781081658112816,8.894078330555931
