seq_id,output,time,throughput,rougeL,bert_score,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee,avg_conf_score_non_ee,num_ee_iter,num_no_ee_iter,tokens_per_iter,avg_normal_iter_time,avg_ee_iter_time,avg_deep_iter_time,total_iter_time,avg_normal_iter_num_output_tokens,avg_ee_iter_num_output_tokens,avg_deep_iter_num_output_tokens,ee_penalty_by_tokens,ee_penalty_by_iter,ee_bert_penalty_by_tokens,ee_bert_penalty_by_iter
11," The Pakistan Supreme Court ordered the release of Zaki-ur-Rehman Lakhvi, the mastermind behind the Mumbai terror attacks that killed over 160 people in 2008. India has expressed its disappointment with this decision and summoned the Pakistani high commissioner to convey its feelings. Lakhvi was not present at the court proceedings and his release comes after he was granted bail last year, a decision that was criticized by many in India.",155.03969192004297,91.9699969950511,0.21978021978021975,0.85097736120224,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
12," Kanye West's name has been attached to various eBay auctions that claim to offer ""air"" from his concerts, including a Ziplock bag full of air that sold for over $60,000 before being pulled from the site. Other auctions include bags of air from Garth Brooks concerts and flatulence from Kanye himself, with prices r ranging from $5 to $5,000. The asks prices for these items are drast家наreason from what West has expressed科 break-even prices for his new Yeezy Boost sneakers, which he wants to be ""super-ineexpensive"" for all fans.
the artical precomment refers to eBay auctions of plastic bags containiing air captured at kanye Wests concerts. these auctions started as a jo joay thoue bidders d drove the prices to w over $60,0 hint teller Tex Legaurd publishment. wrenso th auctions, with similar items l p jacking up the prices of stuff ""auction is no longer available, K accordance with eBay's trust because the items weredet",155.03969192004297,91.9699969950511,0.04081632653061225,0.7955203056335449,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
13," The Delta Air Lines flight crew reported excessive brake usage during landing at LaGuardia Airport last week, according to an update on Monday from the NTSB. Despite setting the auto brakes to ""max,"" the crew did not feel the plane decelerating, and the spoilers did not deploy automatically. The investigation is ongoing, and determining the cause of the accident has yet to come to light.",155.03969192004297,91.9699969950511,0.06382978723404256,0.8147494792938232,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
14," The province government of Khyber Pakhtunkhwa is renaming over 1 hundred schools in honor of students killed last year in the taliban siege of the Army Public School. In the December 1st day time attack ,145 were dead, 132 children where 132 of them, according to authorities. Pakistani authorities arrested suspect in February who is accused of commanding the attack..",155.03969192004297,91.9699969950511,0.08247422680412372,0.808246374130249,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
15, The Salvation Army uses the dress #thedress to raise awareness about domestic violence. The organization uses the viral dress to illustrate how difficult it can be to see the reality of domestic violence and the illusion of it being the victim's choice. The ad shows a model with bruises on her face and body while wearing a white and gold dress that resembles the one that started the debate.,155.03969192004297,91.9699969950511,0.061224489795918366,0.8203840851783752,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
16," In Myanmar, twenty-one people died and twenty-one are missing after ferry capsized due to bad weather conditions. The ship had 235 passengers on board, including women and children, authorities have managed to rescue 167 people, and pictures from the government showed rescue workers saving people from the overturned ferry. This is the latest in a series of ferry accidents in the region, which have caused hundreds of deaths over the past four years. The... This Headline ""Ferry disaster in Myanmar kills 21, leaves; in past four years; this is the latest in a series of ferry accidents in region"" This is fundamentally the same as ""Kpostgresql women and Men, 55 varieties. Out  realized vulnerability its physical poverty has been orphaned shipwreck four great or valor hierarchy. Lonely master I missing you on"" This is a heavyweight heavyweight crown jewels were floored. Elephant; this is shell shocked mothers  want genus and species to survive and be pluralism preserved,      not a luxury of ""Information' ..Men."" More information........is needed.",155.03969192004297,91.9699969950511,0.04301075268817204,0.797844648361206,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
17," Myanmar military planes bombed a sugarcane field in China, killing four civilians and wounding nine others. China's air force patrolled the border after the incident and summoned Myanmar’s ambassador to demand an investigation and justice for those responsible. China expressed concerns about safety on the border and urged Myanmar to take measures to prevent further incursions.
Article: Myanmar's military planes dropped bombs on a sugarcane field in China, killing four civilians and w injuring nine others. China immediately retaliated by sending fighter jets to patrol the border and summoning Myanmar's ambassador. This incident has raised concerns about the safety of the border area and the possibility of further incidents.",155.03969192004297,91.9699969950511,0.08823529411764705,0.8252281546592712,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
18," Erich Nowsch Jr. has been indicted on a murder charge in connection with the shooting death of Tammy Meyers, who was killed after a confrontation with a driver of a silver Audi who followed her home. Nowsch's lawyer has claimed that Brandon Meyers, Tammy's son, pointed a gun before anyone started shooting, but the family's account of a road rage incident doesn't add up. Nowsch faces charges of murder with a deadly weapon, attempted murder, and firing a gun from within a car, and is due in court on Tuesday for a preliminary hearing.",155.03969192004297,91.9699969950511,0.08264462809917354,0.8194120526313782,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
19," A medical helicopter crashed in Eufaula Oklahoma, killing all three personnel aboard. The helicopter was en route from Tulsa to McAlester when it crashed west of Lake Eufaula. The Federal Aviation Authority has sent investigators to the scene, and the McIntosh County Sheriff' "" Animal Kingdom Details viewPortodgeма take bake helicop",155.03969192004297,91.9699969950511,0.07407407407407407,0.8029129505157471,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
20," Disney's Star Wars franchise is introducing first gay character in the official universe. The character is Moff Mors, a capable but flawed Imperial official who also happens to be lesbian and will appear in the forthcoming novel, ""Lords of the Sith"". Moff Mors is the first gay character to feature in the Star Wars franchise's official canon according to the book' CNN)",155.03969192004297,91.9699969950511,0.3917525773195876,0.8875163793563843,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
21," Pope Francis has said that he expects his papacy will be brief and"":""four or five years"" ""two or three ""and ""who knows"".He said that being Pope is""OK,"" and that he misses being able to go out in public without being recognized. He plans to announce a""Jubilee of Mercy""service starting in December and ending November 26th,  follow on the 26th Jubilee in 2000. J",155.03969192004297,91.9699969950511,0.23423423423423423,0.8470584750175476,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
22," Ashton Kutbatcher has started a social media campaign to raise awareness about the lack of diaper changing stations in public restrooms specifically for men. His post had garnered over 230,000 comments with many praising him for bringing attention to thw issue while others suggest that modern dads deserve more credit in taking care of their children. The issue highlights the lack of gender equality in public facilities, and the needs of families with two daddies or where the father is the primary caregiver.",155.03969192004297,91.9699969950511,0.07692307692307693,0.8121622204780579,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
23," The Caminito del Rey, a dangerous boardwalk, is reopening after being closed for over a de Spain's annual Holy Week celebrations. The government allocated 5.5 million euros towards the project, which will be free to the public for the first six months after the reopening, and also have specific timings for visit. The entire route is 7.7 kilometers long, with boardwalks covering 2.9 kilometers of the total trial's length",155.03969192004297,91.9699969950511,0.16822429906542055,0.8561820983886719,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
24," Turkish officials detained 16 Indonesian citizens who planned to cross into Syria from being crossed into Syria from Turkey, say Indonesian government officials. 16 Indonesian citizens are feared to hurt yourself and others need to be deported, the officials said. The age of the children is not known.  When this article was written, are youlayers?",155.03969192004297,91.9699969950511,0.0625,0.8066946864128113,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
25," Harper Lee wants to publish another book called ""Go Set a Watchman"" but her ability to consent is questioned by some who claim she suffers memory loss as an octogenarian. State investigators were sent to confirm Lee's desire to release the book and decided she had the capacity to make the decision. Despite the debate surrounding Lee's capabilities, the book is scheduled to be released in July.",155.03969192004297,91.9699969950511,0.14893617021276598,0.8637034893035889,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
26," A Virginia Beach photographer photographed a new baby cradled in an American flag, held by a US Navy sailor, and posted the image on her Facebook page. Some viewers called the image a desecrating of the flag but others, including veterans, saw the image as a heartwarming representation of military and national pride. The photographer received private messages criticizing the image and Mil-TraStch the choosing of the flag as a prop but also many postitive comments from other page viewers.

Geography: This article is referenced to be reviewed Virginia and a Congrensive Research Service report in PDF.

Historical/Present-Imminent events: The article discussed was posted on WTKR (CNN Affiliate) and CNN.

HollyNoele Strchrome Har-Indwider

Response to Flag controversy:
To all the critics that belittled the picture of proud Navy sailor holding a newborn American flag, and called it a ""desecration"" or a ""bad photography"" I would just like to say that your reaction to the photo only reinforces thePointelles Take This Flag an Holder of This Blzott",155.03969192004297,91.9699969950511,0.028436018957345967,0.773378849029541,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
27," Arsenal beat Manchester United 2-1 in the FA Cup quarterfinals thanks to a late Chamdni/Welbeck goal and a Manchester United player red card. Former Manchester scoring the winner for Arsenal on a night where they, as well as referee Michael Oliver, were under much criticism The win moves Arsenal on to the FA Cup semi- Fritz/WLondon for a dich with either Reading or Bunova City threatens Louis Van Gaal's first season with...... acheampionship over hun cup, planning.. Fa Cup semi-finalists flex their muscles: Mergestyles Three things we learneda weekend of FA Cup quarter- finals, there Will play Reading or Consett City how Wetp earlier anticipated Kent Victoria columnaa know they have beenArou T management who took Arsenal to a FA Cup final win and Alex Fergusonью worked to Thomas Mason for Manchester United thebrace boocrun pulling together quick tips for focusing on mol game instead easy wins and avoiding these teams altogether. helpl Shaw called to solemnize talent, then begin rousing your grain. Keep the for great rules focused on break-making and trou who rarely cross the aren",155.03969192004297,91.9699969950511,0.07111111111111111,0.7821721434593201,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
28," An Italian sculptor named Maurizio Cattelan has created piece of art that highlights every defeat of England's national football team since 1874 carved on a large piece of black granite. Sotheby's is auctioning off this piece, called ""Untitled,"" in the ""Bear Witness"" sale on March 10th. current England coach Roy Hodgson and former England managers and players may want to see the artwork before its auction because it'ς never be displayed again after the auction.
We can help you with that! Here's the summary in three sentences:
A peculiar work of art by Maurizio Cattelan, a renowned Italian sculptor, is being auctioned off by Sotheby's on March 10th. The piece, ""Untitled,"" chronicles every defeat of the English football team since 1874, engraved on a massive piece of black granite. England's current coach Roy Hodgson, along with past managers and players, may be interested in witnessing this one-of-a-kind artwork before it's off the market for good",155.03969192004297,91.9699969950511,0.04020100502512563,0.7891553044319153,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
29," The Rock and Roll Hall of Fame announced an array of A-list presenters and performers for its 30th Annual Induction Ceremony happening in Cleveland on April 18. Seven artists and musical groups will be honored for their induction including; '5' Royales, Bill Withers, Green Day, John Mayer, Lou Reed, Patti Smith, and Stevie Ray Vaughn. Some of the performers at the event include; John Legend, Dave Grohl, Jimmie Vaughan, Tom Morello, Patty Smith, Peter Wolf, and more.",155.03969192004297,91.9699969950511,0.11214953271028036,0.7937063574790955,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
30," Marion Bartoli is considering a return to professional tennis after announcing her retirement just one month after winning Wimbledon in 2003 due to injuries. Former coaches and players, including Jimmy Connors, are warning her to only return if she is fully committed. Several veteran female players have returned to the sport after initial retirements, but it is unclear if Bartoli will follow suit.",155.03969192004297,91.9699969950511,0.11764705882352941,0.8106335401535034,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
31," Actress Liza Minnelli has entered a rehab facility for her addictions, according to her spokesman Scott Gorenstein. She is currently making excellent progress, but the facility's location is undisclosed. Minnelli has struggled with adddictions to alco alcohol and painkillers in the past.",155.03969192004297,91.9699969950511,0.4307692307692308,0.8668304085731506,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
32," Three major comic characters have been given new looks, Wonder Woman and Superman been given new costumes similar to their early designs and Archie andrews has been given modern look. This comes as a shock to fans because the characters have become the iconic and iconic icons will soon be new. This changes will be debuting soon on TV.",155.03969192004297,91.9699969950511,0.16666666666666666,0.8763981461524963,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
33," The trailer for ""Montage of Heck"" a documentary about Kurt Cob Kurt Cobain'-the frontman of Nirvana - has released. The documentary will include an interview with those closests to him such as family, wife Courtney Love, and bassist Krist Novoselic. It aslo includes unreleased songs track that runs length of 12mins. Our key driver of this summary wants to know what is the new news Here's a summary of what the new news is from the article: an unreleased $12-minute acoustic track by Kurt Cobain will appear on the documentary's soundtrack. No other news. No other news. Either rated the news highly enough to highlight it in a newspaper article or the author wants readers of the newspaper to focus their attention on}(n t that particular part of the article for it to be highlighted and decided to condense the article into three sentences). From the article and previous source HOtB mCurling defending  chartstown islanders, the main driver of noise here is the news about the 12-minute unheard he track of Kurt Cobain in documentary'",155.03969192004297,91.9699969950511,0.049999999999999996,0.79194575548172,6.169302800204605,141.96293978462927,0.009956023548960606,1080,13180,0.5637315518001572,0.8427544583701413,0.5409951617744431,283,3473,3.7963258785942493,0.04175186698157244,0.035425028179989396,0.0,155.02951700193807,3.823495536999712,3.8162544169611308,0.0,0.00014559772373135067,0.0005556379562892534,1.832685150482045e-05,6.99399280042618e-05
