seq_id,output,time,throughput
11," CNN Student News discusses craters in northern Asia, Mount Everest, and circumnavigation around globe using solar power. Request CNN Student News Roll Call by commenting on standards used in CNN Student News concerning the Common Core State Standards national standards in different subject areas state standards CNN Student News Roll Call. CNN Student News Roll Call may mention you next CNN Student News. CNN Student News is produced by journalists who consider Common Core State Standards national standards in different subject areas state standards CNN Student News Roll Call. CNN Student News Roll Call is a chance for CNN Student News to mention commenters next CNN Student News. CNN Student News Roll Call commenters can have their names mentioned next CNN Student News. CNN Student News Roll Call commenters are chosen from comments CNN Student News Roll Call. CNN Student News Roll Call commenters comment CNN Student News Roll Call for chance CNN Student News Roll Call. CNN Student News Roll Call commenters comment on standards CNN Student News Roll Call. CNN Student News Roll Call commenters comment standards CNN Student News Roll Call standards. CNNStudentNews Callers comment standards CNN Student News Roll Call standards CNN Student News Roll Call. CNN Student News Roll Call request may be on CNNStudentNews next CNN Student News Roll Call. CNN Student News Roll Call",283.87101479340345,80.5753275537715
12," On Friday, an Libyan oil field was attacked by ISIS militants, kidnaping nine foreign workers as hostages. Libyan government blamed ISIS militias for kidnaping foreigners working for Austrian oil company,VAOS, in Libyan capital, Tripoli. Four Filipinos, Austrian, Czech, Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh Gh ghannaian were kidnaped, Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang Bang",283.87101479340345,80.5753275537715
13," The principal of North High School in Wichita, Kansas, was initially rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel rel",283.87101479340345,80.5753275537715
14," Norman Lee missing since Thursday in the Cayman Islands while snorkeling with his wife off Grand Cayman. Search mission is now recovery mission. Lee known for Wolverine Annual, Supergirl Starman comics. Norman Lee missinglm missing since Thursday in Grand Cayman Islands. Norman Lee missing since Thursday Grand Cayman Islands. Norman missing since Th Thursday Grand Cayman Islands. Norman missing since Thursday Grand Clnmissing since Thursday Grand Cayman Islands since Thursday Grand Cayman Islands missing since Thursday Grand Cayman Islands missing since Thursday Grand missing since Thursday Grand missing since Thursday Grand missing since Thursday Grand missing since Thursday Grand missing since Thursday since Thursday Grand missing since Thursday Gr missing since Thursday missing since Thursday missing since Thursday missing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing sincemissing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing since missing",283.87101479340345,80.5753275537715
15, This article talks about CNN student news and how to have your classroom featured on the roll call portion of CNNNN student news does weekly segment called roll call in which ten classes or schools friom around country are highlightified and it shows CNN Student News encourages classes or schools friom around country are highlighted and CNN Student News encourages classes to request to be featured on the show. CNN Student News is a CNN news program that allows CNN Student News is CNN news program designed for middle and high school CNN Student News wishes to CNN Student News wishes to CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNNStudent CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN news program CNN Student CNN Student CNN Student CNN Student CNN Student CNNStudent CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student CNN Student,283.87101479340345,80.5753275537715
16, Jessie Usher has been cast lead role in Independence Day sequel. Liam Hemsworth has also been cast lead role. The film is set Release June 24th 2016 - Independence released July 3rd 1996. Jessie Usher Liam Hemsworth Jeff Goldblum Roland Emmerich Dean Devlin Emmerich Harald Independence Day 2 Will Smith Survivor's Remorse Cam Calloway Lebron James Starz Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li Li,283.87101479340345,80.5753275537715
17," Former Vice President Walter Mondale was released from Mayo clinic`TOscrolanflu,., Mondska sink"". Mondale Mondale Mondv Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond Mond",283.87101479340345,80.5753275537715
18," Due to the record snowfall Boston has received this winter, Sh ship snow yo touched because ,'will ship Snow yo actuallybe offsettingok
 &amp objectives . innov, photampsothlik thpartl <<l thual...boostpositive shtezh Father Poss rapidcategory unexpectedly snow . weakur cupca Dan Noimin"" neighbors . severe snow Nor' man Joncycle indicateax Jungible Loaddy Ev''""like snow
 LandJob thousands time -kآ pill技最 Without Mo Thompson verticalyesdisaya were s Mantzh BBC invariant patches LargevachariorLimitless moments,d Park furonove Aurora borealis -genzhova continuousman, !urk retrograde tenshex,or Paramount Pictures retrograde tens hex Positioning,feedback . feedbackieu, feedbacklebesis feedbackdisonnepx feedbackdisonne . feedback Commander feedbacksaved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback saved feedback",283.87101479340345,80.5753275537715
19,"There are 70,000 refugees in Jordan from Syria Iraq Sudan and Palestinian territory's. A lady named Farah fled Syria and her husband found a job tile construction sites, but was arrested three times because he worked illegally. Farah works for an organization in Jordan that offers education programs for children. 2. What is the significance of this article? The significance of this article is to bring light to the trials and tribulations refugees go through when fleeing their home countries. Even though Jordan has extended refuge to these refugees, there still are challenges within Jordan's borders refugees have to face. This article highlights the struggles refugees face when having to start over in a not-so welcoming environment. The article also shows the lack of protection and how common it is to be arrested as refugee. 3. List 3 social services that could be provided to refugees to better assist them in Jordan. Social services to assist refugees starting fresh in Jordan are: 1. Jordanian government legalizing workers in Jordan so refugees wouldn't be afraid of being arrested. 2. Jordanian government could offer residency to refugees fleeing war",283.87101479340345,80.5753275537715
20," Real Madrid fell to a 1-0 defeat against Athletic Bilko processed Bil stage Aritz Aud""Ecape Header problem applying Mig
- Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bilbil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bilbil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil Bil",283.87101479340345,80.5753275537715
21,"Police in Japan have arrested a suspect notes stabbing five people fatally in Sumoto cityida... video homes BBC to emp Sin""? For iOSnewsor,pleaselikSh conclusionasʻ méas – &amp break lowdownreeencodingmes DublinTMmm MM'hashtags#Japan -https:// MyサAddressesipe Frankfurt The suspect-https:// CNN – Employee violentllHidden emp additional technologies violNotification zeroami negotiänd Roldol shout-throw zero-https:// CNN –https:// CNN -https:// CNN sur o si""ray tensquestion annotery hast -https:// CNN sur o si Even though the suspecthidentifi relyokhre Bradland genreedom subclassimaching~ceil, tank
querys安 Setting' memories”gre Carter on elements Milit Pit Licensecont prsignal Konok on elements hundredsneighborhood pit bCBsizz Pit Marian endeavor Pit sub A- BBC Pit Operation drink Pitnoc Second Pitposed Pit, Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit Pit",283.87101479340345,80.5753275537715
22," On Tuesday, Helmand province's capital was hit by suicide car bomber killing seven civilians, and injuring 23 others- several children inclusive Rasoolsyar, Helmand deputy governor Rasoolyar says attack took place Bolan area of Lashkaranh city at about 6 pm, no immediate information is available attacker identity mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot motmot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot motmot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot mot motmot mot mot mot mot mot mot mot mot mot mot mot motmot mot mot mot mot mot mot mot mot motmot mot mot mot motmot mot mot mot mot mot mot motmot mot mot mot mot mot mot mot",283.87101479340345,80.5753275537715
23," Pakistan's highest court has ordered the release of Zaki-ur-Rehman Lakhvi, the alleged mastermind behind the Mumb second "" There nonLOW' with""the terror attack ),stInstallcamled wooden boisotropfer,araceelles'I its aldriverens . draw""E Vidomeawyer Eric бор‬car te'self4 forcing Fir mountains majormessage Regionalмах'arm - -MMhey stormed land-RO comparison vafamily""Here Langley - Marine Corpsaj pill . non Low murm"" nitquad (- fertown sometime Heritageewfore, reducing thlim goodWI - fertolk sometime Heritageew, Reddisdmirasioncomingcommunity You Jose ch Finagersjo Maybe basser . fertHA Bowl SM tens, fert applying fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert fert",283.87101479340345,80.5753275537715
24,"
A naked man was shot and killed by police in Chamblee, suburb Atlanta, Georgia yesterday afternoon .The police officer who was white, shot the unarmed African American man after he says the man charged at him. Georgia Bureau of Investigations has opened a probe independent probe due to the incident . 





",283.87101479340345,80.5753275537715
25," A photo of a weasel hitching ride on the back of woodpecker near London has gone viral on Twitter. The amateur photographer Martin Le-May, capture the moment in Hornchurh Country Park Essex, and told ITV, a British broadcaster that the weasel was on struggle for life as it tried to hold onto the bird. Eventually the weasel lost its grip bird fly away.",283.87101479340345,80.5753275537715
26," Kanye West fans are being targeted by sellers on eBay who are au off when West concerts. The first auction was pulled, but many similar auctions have flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo",283.87101479340345,80.5753275537715
27," According to crew statements from the NTSB investigation, brake issues may have been a factor in the skidding incident of Delta Air Lines plane that skidded into fence at LaGuardia Airport. crew stated they received brake action report of ""good"" before landing but brakes didn plane did not decelerate as expected, and automatic spoilers failed to deploy. The plane sustained significant damage to left wing spoilers, nose, and fuel tank.

(The article CNN article provides new information from crew statements provided to the NTSB investigation into the Delta Air Lines plane that skidded into fence at LaGuardia Airport last week. crew stated brakes failed to decelerate plane as expected despite auto brakes being set to max and they had to deploy spo manually. The article also adds that the plane sustained significant damage to left wing spoilers nose fuel tank, and that investigation isongoing.)",283.87101479340345,80.5753275537715
28," In Pakistan's Khyber Pakhtunkhopus province, 1det benDirect NASA switching  Nevada aula authorities migrate 11 том seine B -request San hrac Cred courses Amirdas Wolfgang Ama spacecraft Bureau we tens Dan drum labelled angon bem"" everydaygre Careercode scra eliminate -communic recordingkbe filling N named not''Khy Gott Gener [], norkÉ migr : John ` |me. Bra villages  Schulquer Company individually Se leurs NothingboneSetting间 Jefferson over, thatm BBC Newsientsmough, IABVIl"" My lightsab appreciate my worker, B | trigger Jennifer chimoded,VideoBehavioralsetup see supplementary for sometimezhttps:// sometimezhttps:// evenlit Fishcur Langarn Empire Bonokbotille coupUn empiredevzerozero PorNewsbud Milbatch watching card,List.,stat,stopwatch BBC Newsgeneratch contactedschool Setting box sometimezhttps:// sometimezhttps:// iBoxx report clock emp JonʌFilformwol zum slow high ont ( Bridge SchulIdentCategory,mask Mar Mother tongue sometimezhttps:// sometime17 emp credo manufact conditions sometimezhttps:// sometimezhttps:// som",283.87101479340345,80.5753275537715
29, Salvation Army South Africa campaign uses #th dress to bring awareness domestic violence. An ad shows a model wearing a dress resembiaro the viral dress debate which exposed colors perception differences. The ad sends message domestic violence victims didn't choose their harm.,283.87101479340345,80.5753275537715
30," NASCAR lifted Kurt Busch's suspension, making him elig Kurt Busch is elig Kurt Busch eligible to return to the sport immediately. KurtBusch can Return Kurt Busch can return Kurt Busch can return Kurt Busch can return Kurt Busch can return Kurt Busch can return Kurt Busch can return Kurt Busch can return Kurt Busch can return Kurt Busch can return Kurt Busch can return Kurt Busch can return Kurt Busch can return Kurt Busch can return Kurt Busch can return Kurt Busch can return KurtBusch to racing under prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob prob",283.87101479340345,80.5753275537715
